id,order_id,product_id,quantity,unit_price,line_total
21002,2018,355,2,343.07,686.14
21003,2018,132,1,192.25,192.25
21004,2018,171,3,223.91,671.73
21005,2018,210,1,121.82,121.82
21006,2019,157,3,137.91,413.73
21007,2019,88,2,158.31,316.62
21008,2019,369,3,225.63,676.89
21009,2019,309,2,152.68,305.36
21010,2019,239,3,45.55,136.65
21011,2020,251,1,77.92,77.92
21012,2021,281,1,332.81,332.81
21013,2021,346,1,90.34,90.34
21014,2021,157,1,137.91,137.91
21015,2021,167,1,57.79,57.79
21016,2022,324,3,338.89,1016.67
21017,2022,348,1,343.5,343.5
21018,2022,248,1,53.66,53.66
21019,2022,131,1,349.92,349.92
21020,2022,284,2,463.82,927.64
21021,2023,389,3,140.94,422.82
21022,2023,169,2,393.4,786.8
21023,2023,11,3,204.07,612.21
21024,2024,26,2,344.47,688.94
21025,2024,259,2,69.04,138.08
21026,2024,260,3,431.37,1294.11
21027,2024,239,1,45.55,45.55
21028,2025,13,3,79.51,238.53
21029,2025,292,2,465.01,930.02
21030,2025,216,1,35.78,35.78
21031,2026,134,1,380.6,380.6
21032,2027,389,3,140.94,422.82
21033,2027,263,1,398.78,398.78
21034,2027,27,1,383.81,383.81
21035,2027,140,2,424.4,848.8
21036,2027,78,2,381.65,763.3
21037,2028,212,1,18.56,18.56
21038,2028,215,1,413.23,413.23
21039,2028,40,2,316.52,633.04
21040,2028,372,1,442.02,442.02
21041,2029,379,3,81.18,243.54
21042,2030,234,2,458.11,916.22
21043,2030,322,2,406.34,812.68
21044,2030,96,2,51.07,102.14
21045,2031,351,3,258.47,775.41
21046,2031,138,3,134.72,404.16
21047,2031,177,2,170.37,340.74
21048,2031,332,3,96.98,290.94
21049,2032,259,2,69.04,138.08
21050,2033,390,3,283.97,851.91
21051,2034,354,2,488.89,977.78
21052,2034,104,1,290.73,290.73
21053,2034,45,3,113.09,339.27
21054,2034,31,2,376.4,752.8
21055,2034,106,2,424.66,849.32
21056,2035,390,3,283.97,851.91
21057,2035,231,3,397.79,1193.37
21058,2035,43,2,196.83,393.66
21059,2035,225,2,487.52,975.04
21060,2036,136,1,204.67,204.67
21061,2037,59,1,251.95,251.95
21062,2037,99,3,468.55,1405.65
21063,2037,51,3,93.23,279.69
21064,2038,287,1,152.68,152.68
21065,2038,64,1,300.03,300.03
21066,2038,158,2,180.49,360.98
21067,2038,196,2,352.57,705.14
21068,2039,261,3,409.73,1229.19
21069,2039,382,3,10.83,32.49
21070,2039,211,3,192.07,576.21
21071,2040,353,3,262.5,787.5
21072,2040,6,3,419.08,1257.24
21073,2040,220,3,194.6,583.8
21074,2041,115,1,106.18,106.18
21075,2041,81,3,207.27,621.81
21076,2042,88,1,158.31,158.31
21077,2042,96,2,51.07,102.14
21078,2042,400,1,396.77,396.77
21079,2042,242,3,121.76,365.28
21080,2042,76,2,379.95,759.9
21081,2043,319,2,224.25,448.5
21082,2043,258,2,10.86,21.72
21083,2043,18,2,262.97,525.94
21084,2044,88,2,158.31,316.62
21085,2044,138,1,134.72,134.72
21086,2044,399,3,339.34,1018.02
21087,2044,243,3,177.52,532.56
21088,2045,378,1,497.8,497.8
21089,2045,236,1,66.56,66.56
21090,2045,33,3,470.13,1410.39
21091,2045,134,1,380.6,380.6
21092,2046,253,3,203.85,611.55
21093,2046,71,2,142.99,285.98
21094,2046,168,3,405.34,1216.02
21095,2046,299,1,443.23,443.23
21096,2046,295,1,120.16,120.16
21097,2047,330,2,251.16,502.32
21098,2047,262,2,390.54,781.08
21099,2048,90,3,111.37,334.11
21100,2048,183,1,152.63,152.63
21101,2048,255,3,228.26,684.78
21102,2049,326,3,499.63,1498.89
21103,2049,172,3,403.28,1209.84
21104,2049,234,2,458.11,916.22
21105,2050,216,3,35.78,107.34
21106,2050,333,2,240.6,481.2
21107,2050,164,2,442.76,885.52
21108,2050,250,3,199.26,597.78
21109,2050,206,2,441.42,882.84
21110,2051,168,2,405.34,810.68
21111,2052,250,3,199.26,597.78
21112,2052,385,2,16.43,32.86
21113,2052,204,1,212.6,212.6
21114,2052,15,1,116.58,116.58
21115,2052,105,1,484.09,484.09
21116,2053,97,1,212.44,212.44
21117,2053,329,2,81.29,162.58
21118,2054,318,1,356.59,356.59
21119,2055,318,2,356.59,713.18
21120,2055,346,2,90.34,180.68
21121,2055,21,3,32.69,98.07
21122,2055,71,1,142.99,142.99
21123,2055,237,2,179.71,359.42
21124,2056,142,1,138.34,138.34
21125,2056,73,3,95.98,287.94
21126,2056,257,2,312.38,624.76
21127,2056,212,1,18.56,18.56
21128,2057,181,3,39.15,117.45
21129,2057,41,1,443.65,443.65
21130,2057,319,3,224.25,672.75
21131,2057,385,2,16.43,32.86
21132,2057,303,1,121.79,121.79
21133,2058,131,3,349.92,1049.76
21134,2058,110,2,377.94,755.88
21135,2058,267,1,476.33,476.33
21136,2059,277,1,371.83,371.83
21137,2060,155,1,495.66,495.66
21138,2060,166,1,357.4,357.4
21139,2061,310,1,349.84,349.84
21140,2061,343,1,159.73,159.73
21141,2061,365,1,132.41,132.41
21142,2062,16,2,249.01,498.02
21143,2062,81,1,207.27,207.27
21144,2062,198,2,217.54,435.08
21145,2062,11,3,204.07,612.21
21146,2063,172,1,403.28,403.28
21147,2063,183,1,152.63,152.63
21148,2064,208,3,59.92,179.76
21149,2064,115,3,106.18,318.54
21150,2064,192,3,126.83,380.49
21151,2065,265,2,392.96,785.92
21152,2066,107,1,425.5,425.5
21153,2066,134,3,380.6,1141.8
21154,2067,248,3,53.66,160.98
21155,2067,146,2,14.03,28.06
21156,2067,342,2,462.26,924.52
21157,2068,58,1,449.02,449.02
21158,2069,380,2,465.83,931.66
21159,2069,188,2,248.64,497.28
21160,2069,246,3,315.94,947.82
21161,2069,298,1,245.02,245.02
21162,2070,339,1,269.78,269.78
21163,2070,202,2,324.08,648.16
21164,2070,328,1,175.03,175.03
21165,2071,224,3,499.58,1498.74
21166,2071,52,3,147.99,443.97
21167,2072,377,2,20.39,40.78
21168,2072,385,2,16.43,32.86
21169,2072,153,3,194.31,582.93
21170,2072,226,1,340.13,340.13
21171,2073,144,2,345.99,691.98
21172,2074,54,1,472.3,472.3
21173,2074,334,2,256.62,513.24
21174,2074,194,3,63.18,189.54
21175,2075,203,1,446.42,446.42
21176,2075,308,1,286.19,286.19
21177,2075,180,3,28.19,84.57
21178,2075,303,3,121.79,365.37
21179,2076,184,2,453.06,906.12
21180,2076,209,2,460.98,921.96
21181,2076,284,1,463.82,463.82
21182,2076,244,3,449.64,1348.92
21183,2077,148,1,91.62,91.62
21184,2077,190,3,127.49,382.47
21185,2077,13,1,79.51,79.51
21186,2077,213,2,316.74,633.48
21187,2077,288,2,228.51,457.02
21188,2078,209,3,460.98,1382.94
21189,2078,114,3,185.49,556.47
21190,2078,111,1,462.31,462.31
21191,2078,69,2,376.24,752.48
21192,2078,218,2,462.52,925.04
21193,2079,392,2,323.55,647.1
21194,2079,132,1,192.25,192.25
21195,2079,101,3,445.11,1335.33
21196,2079,31,2,376.4,752.8
21197,2080,347,2,339.54,679.08
21198,2080,379,2,81.18,162.36
21199,2080,194,3,63.18,189.54
21200,2081,45,2,113.09,226.18
21201,2081,74,2,389.64,779.28
21202,2081,58,3,449.02,1347.06
21203,2081,294,1,390.18,390.18
21204,2082,132,2,192.25,384.5
21205,2083,234,3,458.11,1374.33
21206,2083,349,2,32.07,64.14
21207,2083,4,1,182.27,182.27
21208,2083,397,3,7.34,22.02
21209,2084,194,1,63.18,63.18
21210,2084,141,2,451.75,903.5
21211,2084,353,2,262.5,525.0
21212,2084,136,1,204.67,204.67
21213,2084,296,1,478.04,478.04
21214,2085,113,3,466.35,1399.05
21215,2085,344,1,137.49,137.49
21216,2085,345,1,151.91,151.91
21217,2086,16,3,249.01,747.03
21218,2087,273,2,97.7,195.4
21219,2087,82,1,342.07,342.07
21220,2087,57,1,93.55,93.55
21221,2087,185,1,39.96,39.96
21222,2088,399,2,339.34,678.68
21223,2088,230,1,484.94,484.94
21224,2089,276,2,52.11,104.22
21225,2089,169,2,393.4,786.8
21226,2089,144,2,345.99,691.98
21227,2090,49,2,351.75,703.5
21228,2090,187,3,116.08,348.24
21229,2090,388,2,259.73,519.46
21230,2090,119,3,241.54,724.62
21231,2091,261,3,409.73,1229.19
21232,2091,339,1,269.78,269.78
21233,2091,196,2,352.57,705.14
21234,2091,194,1,63.18,63.18
21235,2092,176,3,178.07,534.21
21236,2092,107,2,425.5,851.0
21237,2092,335,3,446.71,1340.13
21238,2092,130,3,42.81,128.43
21239,2092,35,1,134.64,134.64
21240,2093,118,3,99.93,299.79
21241,2093,324,2,338.89,677.78
21242,2093,5,3,423.7,1271.1
21243,2093,397,3,7.34,22.02
21244,2093,395,3,35.27,105.81
21245,2094,100,2,192.33,384.66
21246,2094,375,1,424.54,424.54
21247,2094,124,2,79.78,159.56
21248,2094,252,1,492.98,492.98
21249,2094,17,3,341.0,1023.0
21250,2095,69,2,376.24,752.48
21251,2096,153,2,194.31,388.62
21252,2096,194,1,63.18,63.18
21253,2097,2,1,325.42,325.42
21254,2097,211,2,192.07,384.14
21255,2097,350,2,363.37,726.74
21256,2097,295,3,120.16,360.48
21257,2098,287,1,152.68,152.68
21258,2098,389,3,140.94,422.82
21259,2098,337,1,221.08,221.08
21260,2098,275,1,239.14,239.14
21261,2099,357,2,419.71,839.42
21262,2099,362,2,312.61,625.22
21263,2099,327,3,23.26,69.78
21264,2099,194,3,63.18,189.54
21265,2100,271,2,366.63,733.26
21266,2101,53,3,246.46,739.38
21267,2101,357,2,419.71,839.42
21268,2102,371,2,420.52,841.04
21269,2102,113,2,466.35,932.7
21270,2102,82,3,342.07,1026.21
21271,2102,168,1,405.34,405.34
21272,2103,373,3,278.81,836.43
21273,2103,202,1,324.08,324.08
21274,2104,187,1,116.08,116.08
21275,2104,270,3,232.94,698.82
21276,2104,178,1,123.68,123.68
21277,2105,342,2,462.26,924.52
21278,2105,136,3,204.67,614.01
21279,2106,392,2,323.55,647.1
21280,2106,81,2,207.27,414.54
21281,2106,304,2,240.91,481.82
21282,2106,12,1,366.85,366.85
21283,2106,77,2,52.44,104.88
21284,2107,308,3,286.19,858.57
21285,2107,310,3,349.84,1049.52
21286,2108,202,1,324.08,324.08
21287,2108,71,1,142.99,142.99
21288,2109,235,1,129.82,129.82
21289,2109,206,2,441.42,882.84
21290,2109,149,1,437.3,437.3
21291,2109,375,3,424.54,1273.62
21292,2110,291,1,460.18,460.18
21293,2110,376,3,40.35,121.05
21294,2110,222,2,258.76,517.52
21295,2111,286,2,90.79,181.58
21296,2111,131,3,349.92,1049.76
21297,2112,198,2,217.54,435.08
21298,2113,194,2,63.18,126.36
21299,2113,383,3,198.52,595.56
21300,2113,286,2,90.79,181.58
21301,2114,24,3,66.05,198.15
21302,2115,11,1,204.07,204.07
21303,2116,230,1,484.94,484.94
21304,2116,219,3,185.3,555.9
21305,2116,399,2,339.34,678.68
21306,2117,115,2,106.18,212.36
21307,2118,32,1,41.58,41.58
21308,2118,392,1,323.55,323.55
21309,2119,368,3,75.48,226.44
21310,2119,327,3,23.26,69.78
21311,2119,328,1,175.03,175.03
21312,2119,311,2,327.54,655.08
21313,2120,113,1,466.35,466.35
21314,2120,161,1,211.99,211.99
21315,2120,49,2,351.75,703.5
21316,2120,305,3,283.67,851.01
21317,2121,167,1,57.79,57.79
21318,2121,276,1,52.11,52.11
21319,2121,187,1,116.08,116.08
21320,2121,257,1,312.38,312.38
21321,2122,266,1,204.36,204.36
21322,2122,364,2,372.16,744.32
21323,2122,351,1,258.47,258.47
21324,2123,318,1,356.59,356.59
21325,2124,198,3,217.54,652.62
21326,2125,205,2,242.54,485.08
21327,2125,111,2,462.31,924.62
21328,2125,81,1,207.27,207.27
21329,2125,211,3,192.07,576.21
21330,2125,22,2,115.39,230.78
21331,2126,65,2,316.49,632.98
21332,2126,283,2,160.04,320.08
21333,2126,85,3,442.84,1328.52
21334,2126,42,2,495.72,991.44
21335,2126,134,3,380.6,1141.8
21336,2127,335,1,446.71,446.71
21337,2127,43,2,196.83,393.66
21338,2128,246,2,315.94,631.88
21339,2128,125,2,43.74,87.48
21340,2128,225,2,487.52,975.04
21341,2128,201,1,362.47,362.47
21342,2128,388,2,259.73,519.46
21343,2129,241,2,388.24,776.48
21344,2129,291,1,460.18,460.18
21345,2129,221,1,403.89,403.89
21346,2129,281,3,332.81,998.43
21347,2130,293,2,433.59,867.18
21348,2131,159,3,411.07,1233.21
21349,2131,227,2,14.68,29.36
21350,2131,64,1,300.03,300.03
21351,2131,33,1,470.13,470.13
21352,2131,51,1,93.23,93.23
21353,2132,307,3,120.88,362.64
21354,2132,107,2,425.5,851.0
21355,2132,375,1,424.54,424.54
21356,2132,361,2,129.72,259.44
21357,2132,249,2,324.48,648.96
21358,2133,308,1,286.19,286.19
21359,2133,103,2,270.2,540.4
21360,2133,219,3,185.3,555.9
21361,2133,128,2,38.67,77.34
21362,2134,214,1,377.78,377.78
21363,2135,53,1,246.46,246.46
21364,2136,287,3,152.68,458.04
21365,2136,91,2,104.85,209.7
21366,2136,279,3,209.07,627.21
21367,2136,211,1,192.07,192.07
21368,2136,8,2,174.15,348.3
21369,2137,98,1,128.3,128.3
21370,2138,97,1,212.44,212.44
21371,2138,34,1,347.25,347.25
21372,2138,262,1,390.54,390.54
21373,2139,155,1,495.66,495.66
21374,2139,217,1,300.18,300.18
21375,2140,330,3,251.16,753.48
21376,2141,181,3,39.15,117.45
21377,2141,46,2,100.77,201.54
21378,2141,226,2,340.13,680.26
21379,2141,306,3,339.56,1018.68
21380,2142,7,2,441.77,883.54
21381,2142,261,2,409.73,819.46
21382,2142,8,1,174.15,174.15
21383,2142,257,1,312.38,312.38
21384,2143,253,3,203.85,611.55
21385,2143,109,3,181.06,543.18
21386,2144,110,1,377.94,377.94
21387,2144,292,3,465.01,1395.03
21388,2145,225,2,487.52,975.04
21389,2145,309,3,152.68,458.04
21390,2145,161,1,211.99,211.99
21391,2145,258,1,10.86,10.86
21392,2145,248,3,53.66,160.98
21393,2146,102,1,456.55,456.55
21394,2146,144,1,345.99,345.99
21395,2147,356,1,385.86,385.86
21396,2147,252,3,492.98,1478.94
21397,2147,85,2,442.84,885.68
21398,2147,241,1,388.24,388.24
21399,2148,318,1,356.59,356.59
21400,2149,96,3,51.07,153.21
21401,2150,293,1,433.59,433.59
21402,2150,351,1,258.47,258.47
21403,2150,171,1,223.91,223.91
21404,2151,20,3,334.23,1002.69
21405,2151,93,3,261.86,785.58
21406,2151,48,3,10.89,32.67
21407,2151,341,2,222.26,444.52
21408,2151,186,2,282.61,565.22
21409,2152,197,3,137.52,412.56
21410,2152,228,1,393.94,393.94
21411,2152,64,1,300.03,300.03
21412,2152,319,2,224.25,448.5
21413,2153,312,3,169.65,508.95
21414,2153,293,2,433.59,867.18
21415,2153,40,2,316.52,633.04
21416,2154,143,3,279.05,837.15
21417,2154,191,3,183.56,550.68
21418,2154,13,1,79.51,79.51
21419,2154,338,2,64.67,129.34
21420,2155,44,1,477.15,477.15
21421,2156,342,2,462.26,924.52
21422,2156,166,1,357.4,357.4
21423,2157,392,1,323.55,323.55
21424,2157,69,1,376.24,376.24
21425,2158,64,1,300.03,300.03
21426,2158,140,3,424.4,1273.2
21427,2159,237,2,179.71,359.42
21428,2160,347,3,339.54,1018.62
21429,2160,130,2,42.81,85.62
21430,2161,321,3,141.26,423.78
21431,2161,97,3,212.44,637.32
21432,2161,270,1,232.94,232.94
21433,2161,387,1,224.4,224.4
21434,2162,173,3,178.5,535.5
21435,2162,131,3,349.92,1049.76
21436,2163,188,1,248.64,248.64
21437,2164,230,3,484.94,1454.82
21438,2164,86,3,74.62,223.86
21439,2164,137,3,362.05,1086.15
21440,2165,73,3,95.98,287.94
21441,2165,284,2,463.82,927.64
21442,2165,125,1,43.74,43.74
21443,2166,367,2,321.51,643.02
21444,2166,270,2,232.94,465.88
21445,2167,249,1,324.48,324.48
21446,2167,351,1,258.47,258.47
21447,2168,11,1,204.07,204.07
21448,2168,177,2,170.37,340.74
21449,2168,67,2,311.01,622.02
21450,2168,378,2,497.8,995.6
21451,2169,297,2,213.1,426.2
21452,2169,93,1,261.86,261.86
21453,2169,97,1,212.44,212.44
21454,2169,195,1,480.1,480.1
21455,2169,325,2,64.36,128.72
21456,2170,29,1,139.7,139.7
21457,2170,150,1,179.22,179.22
21458,2170,232,2,97.06,194.12
21459,2170,212,2,18.56,37.12
21460,2170,297,1,213.1,213.1
21461,2171,24,1,66.05,66.05
21462,2171,210,2,121.82,243.64
21463,2171,309,1,152.68,152.68
21464,2172,345,2,151.91,303.82
21465,2172,171,2,223.91,447.82
21466,2173,82,2,342.07,684.14
21467,2173,140,3,424.4,1273.2
21468,2173,350,2,363.37,726.74
21469,2173,135,2,200.46,400.92
21470,2174,235,2,129.82,259.64
21471,2174,251,1,77.92,77.92
21472,2174,187,3,116.08,348.24
21473,2174,141,2,451.75,903.5
21474,2175,243,2,177.52,355.04
21475,2175,387,2,224.4,448.8
21476,2175,257,3,312.38,937.14
21477,2176,67,1,311.01,311.01
21478,2176,257,2,312.38,624.76
21479,2176,229,1,350.47,350.47
21480,2176,189,2,133.6,267.2
21481,2176,125,1,43.74,43.74
21482,2177,151,1,77.27,77.27
21483,2177,390,3,283.97,851.91
21484,2178,24,1,66.05,66.05
21485,2178,349,1,32.07,32.07
21486,2178,233,3,319.12,957.36
21487,2178,296,2,478.04,956.08
21488,2178,166,2,357.4,714.8
21489,2179,237,1,179.71,179.71
21490,2179,189,3,133.6,400.8
21491,2180,386,3,388.14,1164.42
21492,2180,309,1,152.68,152.68
21493,2180,12,1,366.85,366.85
21494,2180,219,1,185.3,185.3
21495,2181,102,3,456.55,1369.65
21496,2181,237,2,179.71,359.42
21497,2182,112,2,207.43,414.86
21498,2182,70,3,420.12,1260.36
21499,2182,323,3,59.26,177.78
21500,2183,368,1,75.48,75.48
21501,2183,327,1,23.26,23.26
21502,2183,165,3,319.9,959.7
21503,2183,98,3,128.3,384.9
21504,2183,127,3,306.26,918.78
21505,2184,46,1,100.77,100.77
21506,2184,10,1,296.99,296.99
21507,2185,58,3,449.02,1347.06
21508,2185,143,3,279.05,837.15
21509,2186,318,2,356.59,713.18
21510,2187,289,2,325.53,651.06
21511,2188,76,1,379.95,379.95
21512,2188,7,3,441.77,1325.31
21513,2189,198,2,217.54,435.08
21514,2189,99,1,468.55,468.55
21515,2190,299,3,443.23,1329.69
21516,2191,227,1,14.68,14.68
21517,2191,328,3,175.03,525.09
21518,2192,308,2,286.19,572.38
21519,2192,213,2,316.74,633.48
21520,2192,138,1,134.72,134.72
21521,2192,159,2,411.07,822.14
21522,2192,46,3,100.77,302.31
21523,2193,106,1,424.66,424.66
21524,2193,12,2,366.85,733.7
21525,2194,51,2,93.23,186.46
21526,2194,39,2,482.82,965.64
21527,2195,369,2,225.63,451.26
21528,2196,121,3,42.02,126.06
21529,2196,334,1,256.62,256.62
21530,2196,325,1,64.36,64.36
21531,2197,37,3,197.34,592.02
21532,2198,34,1,347.25,347.25
21533,2198,130,3,42.81,128.43
21534,2198,58,2,449.02,898.04
21535,2198,270,3,232.94,698.82
21536,2199,396,2,478.46,956.92
21537,2199,61,2,213.16,426.32
21538,2199,271,1,366.63,366.63
21539,2200,112,3,207.43,622.29
21540,2200,118,2,99.93,199.86
21541,2200,139,1,254.46,254.46
21542,2201,300,3,499.75,1499.25
21543,2202,115,2,106.18,212.36
21544,2202,163,2,68.11,136.22
21545,2202,173,3,178.5,535.5
21546,2202,26,2,344.47,688.94
21547,2202,97,2,212.44,424.88
21548,2203,24,2,66.05,132.1
21549,2203,25,1,161.69,161.69
21550,2203,37,1,197.34,197.34
21551,2204,320,3,471.64,1414.92
21552,2205,24,1,66.05,66.05
21553,2206,374,2,292.69,585.38
21554,2207,152,2,366.64,733.28
21555,2207,306,2,339.56,679.12
21556,2208,215,1,413.23,413.23
21557,2208,87,2,269.86,539.72
21558,2208,176,2,178.07,356.14
21559,2208,77,2,52.44,104.88
21560,2208,80,1,180.31,180.31
21561,2209,293,1,433.59,433.59
21562,2209,37,2,197.34,394.68
21563,2209,4,1,182.27,182.27
21564,2210,102,3,456.55,1369.65
21565,2210,365,3,132.41,397.23
21566,2211,329,2,81.29,162.58
21567,2212,129,1,178.0,178.0
21568,2213,127,3,306.26,918.78
21569,2213,217,3,300.18,900.54
21570,2214,365,1,132.41,132.41
21571,2214,109,2,181.06,362.12
21572,2214,91,3,104.85,314.55
21573,2215,83,3,130.33,390.99
21574,2216,95,1,5.04,5.04
21575,2216,77,3,52.44,157.32
21576,2217,249,3,324.48,973.44
21577,2217,19,2,356.82,713.64
21578,2218,395,3,35.27,105.81
21579,2218,171,3,223.91,671.73
21580,2219,42,2,495.72,991.44
21581,2219,38,2,328.65,657.3
21582,2219,177,2,170.37,340.74
21583,2219,55,3,416.67,1250.01
21584,2219,258,3,10.86,32.58
21585,2220,214,2,377.78,755.56
21586,2220,169,2,393.4,786.8
21587,2220,249,3,324.48,973.44
21588,2220,369,1,225.63,225.63
21589,2221,73,2,95.98,191.96
21590,2221,397,3,7.34,22.02
21591,2222,145,1,125.32,125.32
21592,2222,127,2,306.26,612.52
21593,2222,302,2,467.26,934.52
21594,2222,212,1,18.56,18.56
21595,2222,306,2,339.56,679.12
21596,2223,285,3,123.31,369.93
21597,2223,38,2,328.65,657.3
21598,2223,241,2,388.24,776.48
21599,2223,16,3,249.01,747.03
21600,2223,14,1,149.23,149.23
21601,2224,374,3,292.69,878.07
21602,2225,365,1,132.41,132.41
21603,2225,103,3,270.2,810.6
21604,2225,33,1,470.13,470.13
21605,2225,207,2,242.74,485.48
21606,2225,362,1,312.61,312.61
21607,2226,209,3,460.98,1382.94
21608,2226,202,1,324.08,324.08
21609,2226,193,3,329.4,988.2
21610,2226,68,1,14.49,14.49
21611,2227,87,3,269.86,809.58
21612,2228,324,3,338.89,1016.67
21613,2228,262,3,390.54,1171.62
21614,2228,90,1,111.37,111.37
21615,2229,322,2,406.34,812.68
21616,2229,218,2,462.52,925.04
21617,2230,290,1,114.09,114.09
21618,2230,89,3,265.16,795.48
21619,2231,361,2,129.72,259.44
21620,2232,357,2,419.71,839.42
21621,2233,23,2,18.5,37.0
21622,2233,207,2,242.74,485.48
21623,2233,276,3,52.11,156.33
21624,2233,261,3,409.73,1229.19
21625,2234,77,3,52.44,157.32
21626,2234,261,3,409.73,1229.19
21627,2234,212,2,18.56,37.12
21628,2234,228,1,393.94,393.94
21629,2234,1,3,147.7,443.1
21630,2235,75,1,21.04,21.04
21631,2236,180,1,28.19,28.19
21632,2236,166,1,357.4,357.4
21633,2236,51,2,93.23,186.46
21634,2237,369,1,225.63,225.63
21635,2237,274,3,40.66,121.98
21636,2238,200,1,397.16,397.16
21637,2238,191,1,183.56,183.56
21638,2238,58,3,449.02,1347.06
21639,2238,113,1,466.35,466.35
21640,2238,197,2,137.52,275.04
21641,2239,88,2,158.31,316.62
21642,2239,96,3,51.07,153.21
21643,2240,47,1,20.8,20.8
21644,2240,301,1,284.3,284.3
21645,2240,144,3,345.99,1037.97
21646,2240,34,1,347.25,347.25
21647,2241,46,3,100.77,302.31
21648,2241,39,3,482.82,1448.46
21649,2241,203,3,446.42,1339.26
21650,2241,96,3,51.07,153.21
21651,2241,280,3,430.29,1290.87
21652,2242,272,1,80.43,80.43
21653,2243,23,3,18.5,55.5
21654,2244,348,3,343.5,1030.5
21655,2244,220,3,194.6,583.8
21656,2244,333,2,240.6,481.2
21657,2244,340,2,281.32,562.64
21658,2244,243,2,177.52,355.04
21659,2245,362,3,312.61,937.83
21660,2245,304,2,240.91,481.82
21661,2245,206,3,441.42,1324.26
21662,2246,396,2,478.46,956.92
21663,2246,92,3,69.63,208.89
21664,2246,72,3,474.33,1422.99
21665,2246,384,1,104.29,104.29
21666,2246,161,2,211.99,423.98
21667,2247,361,1,129.72,129.72
21668,2247,96,1,51.07,51.07
21669,2248,342,1,462.26,462.26
21670,2248,151,2,77.27,154.54
21671,2249,126,1,264.85,264.85
21672,2249,286,1,90.79,90.79
21673,2249,144,2,345.99,691.98
21674,2249,100,3,192.33,576.99
21675,2250,219,2,185.3,370.6
21676,2250,149,3,437.3,1311.9
21677,2251,343,3,159.73,479.19
21678,2251,172,2,403.28,806.56
21679,2251,273,3,97.7,293.1
21680,2251,103,2,270.2,540.4
21681,2252,82,1,342.07,342.07
21682,2252,53,3,246.46,739.38
21683,2252,209,3,460.98,1382.94
21684,2252,221,2,403.89,807.78
21685,2252,326,2,499.63,999.26
21686,2253,214,2,377.78,755.56
21687,2253,244,3,449.64,1348.92
21688,2253,389,1,140.94,140.94
21689,2253,365,2,132.41,264.82
21690,2253,281,1,332.81,332.81
21691,2254,195,3,480.1,1440.3
21692,2254,48,3,10.89,32.67
21693,2254,399,1,339.34,339.34
21694,2255,263,2,398.78,797.56
21695,2256,161,2,211.99,423.98
21696,2256,361,2,129.72,259.44
21697,2256,206,3,441.42,1324.26
21698,2256,238,2,379.16,758.32
21699,2256,322,1,406.34,406.34
21700,2257,185,3,39.96,119.88
21701,2258,283,2,160.04,320.08
21702,2258,115,3,106.18,318.54
21703,2258,250,3,199.26,597.78
21704,2258,341,1,222.26,222.26
21705,2258,183,2,152.63,305.26
21706,2259,79,1,431.75,431.75
21707,2259,258,3,10.86,32.58
21708,2260,158,1,180.49,180.49
21709,2260,119,3,241.54,724.62
21710,2260,383,1,198.52,198.52
21711,2261,170,3,208.32,624.96
21712,2262,162,3,134.66,403.98
21713,2262,140,1,424.4,424.4
21714,2263,252,1,492.98,492.98
21715,2263,300,2,499.75,999.5
21716,2263,145,2,125.32,250.64
21717,2263,369,1,225.63,225.63
21718,2263,266,3,204.36,613.08
21719,2264,180,2,28.19,56.38
21720,2264,95,3,5.04,15.12
21721,2264,352,2,126.73,253.46
21722,2264,134,1,380.6,380.6
21723,2265,46,1,100.77,100.77
21724,2265,57,3,93.55,280.65
21725,2265,371,2,420.52,841.04
21726,2265,140,3,424.4,1273.2
21727,2266,226,1,340.13,340.13
21728,2267,95,3,5.04,15.12
21729,2267,141,1,451.75,451.75
21730,2267,348,3,343.5,1030.5
21731,2267,366,3,426.13,1278.39
21732,2268,111,3,462.31,1386.93
21733,2268,221,2,403.89,807.78
21734,2268,312,1,169.65,169.65
21735,2269,368,1,75.48,75.48
21736,2269,302,2,467.26,934.52
21737,2269,295,3,120.16,360.48
21738,2270,164,1,442.76,442.76
21739,2271,352,2,126.73,253.46
21740,2272,354,3,488.89,1466.67
21741,2272,376,3,40.35,121.05
21742,2272,347,3,339.54,1018.62
21743,2272,352,2,126.73,253.46
21744,2273,200,1,397.16,397.16
21745,2274,134,1,380.6,380.6
21746,2274,247,2,472.04,944.08
21747,2274,345,3,151.91,455.73
21748,2275,205,1,242.54,242.54
21749,2276,63,2,46.73,93.46
21750,2277,200,3,397.16,1191.48
21751,2278,132,3,192.25,576.75
21752,2278,165,3,319.9,959.7
21753,2278,274,1,40.66,40.66
21754,2278,286,3,90.79,272.37
21755,2279,356,1,385.86,385.86
21756,2279,231,1,397.79,397.79
21757,2279,174,3,252.65,757.95
21758,2280,331,2,80.14,160.28
21759,2280,116,1,17.39,17.39
21760,2280,110,1,377.94,377.94
21761,2280,205,2,242.54,485.08
21762,2280,78,2,381.65,763.3
21763,2281,307,2,120.88,241.76
21764,2281,31,2,376.4,752.8
21765,2281,82,3,342.07,1026.21
21766,2281,35,1,134.64,134.64
21767,2281,156,1,419.82,419.82
21768,2282,320,3,471.64,1414.92
21769,2282,316,2,257.26,514.52
21770,2282,282,3,131.47,394.41
21771,2282,162,1,134.66,134.66
21772,2282,250,2,199.26,398.52
21773,2283,209,1,460.98,460.98
