id,user_id,created_at,total_amount,status,country,payment_method
7110,356,2025-11-28 08:13:21,1098.75,shipped,DEU,credit_card
7111,959,2025-11-28 08:11:13,1231.34,delivered,DEU,paypal
7112,219,2025-11-28 08:12:32,435.08,delivered,DEU,paypal
7113,628,2025-11-28 08:13:54,903.5,paid,ESP,credit_card
7114,116,2025-11-28 08:12:33,198.15,paid,AUS,paypal
7115,900,2025-11-28 08:14:10,204.07,paid,DEU,paypal
7116,115,2025-11-28 08:13:22,1719.52,paid,AUS,stripe
7117,793,2025-11-28 08:10:33,212.36,delivered,CAN,paypal
7118,865,2025-11-28 08:14:12,365.13,shipped,ITA,paypal
7119,431,2025-11-28 08:12:06,1126.33,paid,USA,stripe
7120,458,2025-11-28 08:12:16,2232.85,delivered,GBR,credit_card
7121,768,2025-11-28 08:15:36,538.36,paid,GBR,paypal
7122,130,2025-11-28 08:14:42,1207.15,shipped,ITA,stripe
7123,444,2025-11-28 08:14:36,356.59,delivered,GBR,paypal
7124,536,2025-11-28 08:15:18,652.62,paid,AUS,credit_card
7125,351,2025-11-28 08:13:56,2423.96,shipped,FRA,paypal
7126,548,2025-11-28 08:15:05,4414.82,paid,ITA,credit_card
7127,90,2025-11-28 08:10:45,840.37,delivered,USA,credit_card
7128,402,2025-11-28 08:10:35,2576.33,shipped,GBR,paypal
7129,649,2025-11-28 08:12:21,2638.98,paid,DEU,stripe
7130,172,2025-11-28 08:15:09,867.18,delivered,ESP,credit_card
7131,372,2025-11-28 08:14:03,2125.96,paid,GBR,credit_card
7132,582,2025-11-28 08:13:23,2546.58,pending,USA,credit_card
7133,80,2025-11-28 08:12:30,1459.83,paid,GBR,stripe
7134,627,2025-11-28 08:14:40,377.78,paid,DEU,stripe
7135,866,2025-11-28 08:11:19,246.46,delivered,CAN,credit_card
7136,153,2025-11-28 08:14:38,1835.32,shipped,AUS,paypal
7137,521,2025-11-28 08:11:39,128.3,pending,GBR,credit_card
7138,250,2025-11-28 08:12:25,950.23,paid,ESP,paypal
7139,337,2025-11-28 08:14:25,795.84,shipped,ITA,stripe
7140,324,2025-11-28 08:09:58,753.48,shipped,FRA,paypal
7141,651,2025-11-28 08:13:27,2017.93,shipped,GBR,stripe
7142,256,2025-11-28 08:10:45,2189.53,shipped,AUS,credit_card
7143,261,2025-11-28 08:14:36,1154.73,paid,FRA,credit_card
7144,26,2025-11-28 08:13:28,1772.97,paid,USA,credit_card
7145,811,2025-11-28 08:13:15,1816.91,paid,ESP,stripe
7146,706,2025-11-28 08:14:27,802.54,paid,USA,stripe
7147,294,2025-11-28 08:11:36,3138.72,delivered,FRA,paypal
7148,602,2025-11-28 08:13:26,356.59,shipped,DEU,paypal
7149,482,2025-11-28 08:14:22,153.21,shipped,ESP,stripe
7150,861,2025-11-28 08:15:46,915.97,paid,GBR,paypal
7151,560,2025-11-28 08:12:26,2830.68,shipped,USA,stripe
7152,211,2025-11-28 08:11:37,1555.03,shipped,DEU,stripe
7153,591,2025-11-28 08:15:33,2009.17,paid,ITA,stripe
7154,121,2025-11-28 08:12:48,1596.68,paid,ESP,paypal
7155,835,2025-11-28 08:12:08,477.15,shipped,USA,stripe
7156,586,2025-11-28 08:13:24,1281.92,paid,ESP,stripe
7157,794,2025-11-28 08:13:58,699.79,cancelled,AUS,credit_card
7158,956,2025-11-28 08:14:49,1573.23,cancelled,GBR,credit_card
7159,606,2025-11-28 08:11:42,359.42,pending,AUS,paypal
7160,170,2025-11-28 08:14:11,1104.24,paid,CAN,stripe
7161,937,2025-11-28 08:14:39,1518.44,pending,USA,stripe
7162,150,2025-11-28 08:12:16,1585.26,paid,CAN,credit_card
7163,530,2025-11-28 08:13:04,248.64,delivered,USA,stripe
7164,928,2025-11-28 08:15:50,2764.83,paid,GBR,paypal
7165,282,2025-11-28 08:09:59,1259.32,delivered,ESP,credit_card
7166,408,2025-11-28 08:11:32,1108.9,paid,DEU,paypal
7167,533,2025-11-28 08:13:17,582.95,delivered,ITA,stripe
7168,924,2025-11-28 08:15:44,2162.43,shipped,GBR,paypal
7169,270,2025-11-28 08:14:35,1509.32,delivered,USA,paypal
7170,184,2025-11-28 08:15:08,763.26,paid,AUS,credit_card
7171,338,2025-11-28 08:13:44,462.37,shipped,FRA,paypal
7172,896,2025-11-28 08:12:47,751.64,delivered,ESP,stripe
7173,329,2025-11-28 08:14:44,3085.0,cancelled,GBR,paypal
7174,584,2025-11-28 08:13:29,1589.3,shipped,DEU,credit_card
7175,916,2025-11-28 08:11:13,1740.98,paid,CAN,stripe
7176,216,2025-11-28 08:10:16,1597.18,shipped,ITA,stripe
7177,70,2025-11-28 08:13:48,929.18,delivered,ITA,credit_card
7178,920,2025-11-28 08:15:42,2726.36,paid,DEU,stripe
7179,105,2025-11-28 08:11:31,580.51,paid,ESP,credit_card
7180,127,2025-11-28 08:15:22,1869.25,paid,GBR,paypal
7181,904,2025-11-28 08:11:26,1729.07,delivered,ITA,paypal
7182,275,2025-11-28 08:15:49,1853.0,delivered,DEU,paypal
7183,259,2025-11-28 08:13:42,2362.12,shipped,GBR,stripe
7184,532,2025-11-28 08:10:18,397.76,paid,GBR,paypal
7185,359,2025-11-28 08:13:39,2184.21,shipped,FRA,paypal
7186,217,2025-11-28 08:12:41,713.18,paid,DEU,credit_card
7187,12,2025-11-28 08:11:00,651.06,shipped,ESP,paypal
7188,134,2025-11-28 08:10:07,1705.26,paid,ESP,stripe
7189,163,2025-11-28 08:14:40,903.63,paid,DEU,stripe
7190,491,2025-11-28 08:10:03,1329.69,delivered,DEU,paypal
7191,698,2025-11-28 08:14:26,539.77,paid,CAN,paypal
7192,658,2025-11-28 08:11:23,2465.03,paid,ITA,credit_card
7193,504,2025-11-28 08:10:13,1158.36,delivered,FRA,paypal
7194,457,2025-11-28 08:15:09,1152.1,delivered,ESP,paypal
7195,745,2025-11-28 08:15:00,451.26,paid,USA,credit_card
7196,237,2025-11-28 08:13:09,447.04,paid,ESP,stripe
7197,24,2025-11-28 08:10:50,592.02,delivered,USA,paypal
7198,210,2025-11-28 08:14:36,2072.54,paid,AUS,paypal
7199,901,2025-11-28 08:14:57,1749.87,shipped,USA,paypal
7200,965,2025-11-28 08:11:47,1076.61,paid,ESP,stripe
7201,944,2025-11-28 08:10:37,1499.25,paid,DEU,credit_card
7202,963,2025-11-28 08:13:11,1997.9,paid,GBR,paypal
7203,988,2025-11-28 08:12:51,491.13,delivered,FRA,credit_card
7204,800,2025-11-28 08:13:00,1414.92,shipped,CAN,stripe
7205,212,2025-11-28 08:12:38,66.05,pending,GBR,stripe
7206,960,2025-11-28 08:13:13,585.38,paid,CAN,paypal
7207,614,2025-11-28 08:14:37,1412.4,paid,ITA,paypal
7208,149,2025-11-28 08:12:06,1594.28,shipped,USA,stripe
7209,773,2025-11-28 08:12:44,1010.54,delivered,ITA,stripe
7210,525,2025-11-28 08:13:05,1766.88,paid,CAN,stripe
7211,456,2025-11-28 08:10:27,162.58,delivered,AUS,paypal
7212,547,2025-11-28 08:15:38,178.0,shipped,CAN,paypal
7213,992,2025-11-28 08:14:20,1819.32,shipped,FRA,stripe
7214,407,2025-11-28 08:10:38,809.08,paid,CAN,paypal
7215,501,2025-11-28 08:14:36,390.99,paid,GBR,paypal
7216,47,2025-11-28 08:09:53,162.36,paid,USA,credit_card
7217,216,2025-11-28 08:13:13,1687.08,paid,ITA,credit_card
7218,996,2025-11-28 08:10:39,777.54,paid,CAN,credit_card
7219,446,2025-11-28 08:14:57,3272.07,delivered,USA,stripe
7220,751,2025-11-28 08:13:43,2741.43,shipped,CAN,credit_card
7221,738,2025-11-28 08:14:07,213.98,cancelled,DEU,stripe
7222,952,2025-11-28 08:10:04,2370.04,paid,CAN,credit_card
7223,694,2025-11-28 08:10:27,2699.97,paid,FRA,stripe
7224,171,2025-11-28 08:12:45,878.07,paid,FRA,paypal
7225,536,2025-11-28 08:11:04,2211.23,pending,AUS,paypal
7226,998,2025-11-28 08:12:16,2709.71,paid,AUS,paypal
7227,90,2025-11-28 08:13:58,809.58,paid,USA,paypal
7228,162,2025-11-28 08:14:40,2299.66,shipped,ITA,paypal
7229,902,2025-11-28 08:15:17,1737.72,shipped,CAN,stripe
7230,141,2025-11-28 08:13:45,909.57,paid,AUS,paypal
7231,982,2025-11-28 08:12:22,259.44,pending,AUS,stripe
7232,213,2025-11-28 08:15:44,839.42,delivered,ITA,stripe
7233,831,2025-11-28 08:09:54,1908.0,paid,DEU,paypal
7234,977,2025-11-28 08:13:54,2260.67,paid,ESP,stripe
7235,273,2025-11-28 08:12:21,21.04,shipped,CAN,credit_card
7236,794,2025-11-28 08:11:47,572.05,delivered,AUS,credit_card
7237,494,2025-11-28 08:10:37,347.61,delivered,FRA,credit_card
7238,919,2025-11-28 08:15:19,2669.17,shipped,FRA,stripe
7239,463,2025-11-28 08:14:10,469.83,shipped,ITA,stripe
7240,837,2025-11-28 08:12:40,1690.32,pending,CAN,credit_card
7241,902,2025-11-28 08:11:41,4534.11,delivered,CAN,paypal
7242,13,2025-11-28 08:13:44,80.43,delivered,CAN,paypal
7243,498,2025-11-28 08:14:23,55.5,shipped,USA,stripe
7244,982,2025-11-28 08:12:36,3013.18,pending,AUS,paypal
7245,404,2025-11-28 08:14:05,2743.91,paid,ESP,credit_card
7246,97,2025-11-28 08:10:23,3117.07,paid,AUS,stripe
7247,486,2025-11-28 08:12:16,180.79,shipped,CAN,stripe
7248,622,2025-11-28 08:15:17,616.8,delivered,GBR,credit_card
7249,654,2025-11-28 08:09:56,1624.61,cancelled,DEU,stripe
7250,825,2025-11-28 08:11:15,1682.5,cancelled,CAN,stripe
7251,428,2025-11-28 08:11:04,2119.25,paid,CAN,paypal
7252,552,2025-11-28 08:15:31,4271.43,paid,GBR,credit_card
7253,751,2025-11-28 08:12:33,2843.05,pending,CAN,paypal
7254,772,2025-11-28 08:15:47,1812.31,delivered,DEU,credit_card
7255,737,2025-11-28 08:14:42,797.56,paid,ESP,credit_card
7256,450,2025-11-28 08:09:56,3172.34,cancelled,ITA,stripe
7257,23,2025-11-28 08:13:50,119.88,delivered,ITA,credit_card
7258,966,2025-11-28 08:12:33,1763.92,delivered,FRA,stripe
7259,968,2025-11-28 08:14:50,464.33,paid,ESP,paypal
7260,465,2025-11-28 08:10:36,1103.63,pending,ESP,paypal
7261,334,2025-11-28 08:14:03,624.96,delivered,ITA,stripe
7262,730,2025-11-28 08:12:16,828.38,paid,DEU,credit_card
7263,376,2025-11-28 08:13:22,2581.83,paid,ESP,credit_card
7264,510,2025-11-28 08:14:21,705.56,cancelled,ESP,stripe
7265,651,2025-11-28 08:12:31,2495.66,delivered,GBR,paypal
7266,253,2025-11-28 08:12:23,340.13,paid,USA,credit_card
7267,309,2025-11-28 08:13:37,2775.76,paid,USA,paypal
7268,998,2025-11-28 08:11:09,2364.36,paid,AUS,stripe
7269,933,2025-11-28 08:14:23,1370.48,delivered,ESP,stripe
7270,33,2025-11-28 08:10:42,442.76,cancelled,ITA,credit_card
7271,746,2025-11-28 08:15:43,253.46,paid,FRA,credit_card
7272,290,2025-11-28 08:14:00,2859.8,pending,DEU,stripe
7273,254,2025-11-28 08:15:14,397.16,shipped,DEU,credit_card
7274,750,2025-11-28 08:15:13,1780.41,paid,DEU,paypal
7275,622,2025-11-28 08:11:28,242.54,paid,GBR,credit_card
7276,116,2025-11-28 08:11:07,93.46,delivered,AUS,credit_card
7277,119,2025-11-28 08:11:11,1191.48,paid,GBR,stripe
7278,34,2025-11-28 08:13:59,1849.48,paid,GBR,paypal
7279,970,2025-11-28 08:14:00,1541.6,paid,CAN,paypal
7280,418,2025-11-28 08:11:02,1803.99,paid,CAN,credit_card
7281,210,2025-11-28 08:13:58,2575.23,paid,AUS,credit_card
7282,485,2025-11-28 08:11:15,2857.03,paid,ESP,credit_card
7283,215,2025-11-28 08:10:10,1171.39,shipped,FRA,paypal
7284,33,2025-11-28 08:12:05,2489.57,pending,ITA,stripe
7285,619,2025-11-28 08:12:41,1577.02,delivered,AUS,stripe
7286,799,2025-11-28 08:14:40,679.6,delivered,GBR,credit_card
7287,492,2025-11-28 08:10:16,1446.81,delivered,GBR,stripe
7288,511,2025-11-28 08:11:53,1493.4,shipped,ITA,credit_card
7289,339,2025-11-28 08:15:34,714.51,delivered,AUS,paypal
7290,398,2025-11-28 08:12:48,52.11,shipped,USA,stripe
7291,804,2025-11-28 08:13:37,1841.22,paid,ESP,stripe
7292,458,2025-11-28 08:12:27,204.07,delivered,GBR,credit_card
7293,351,2025-11-28 08:12:09,2205.98,delivered,FRA,paypal
7294,50,2025-11-28 08:10:24,1085.65,paid,DEU,stripe
7295,224,2025-11-28 08:11:47,508.63,cancelled,GBR,paypal
7296,137,2025-11-28 08:15:37,954.3,shipped,ITA,credit_card
7297,91,2025-11-28 08:13:00,925.18,delivered,CAN,credit_card
7298,999,2025-11-28 08:12:01,508.25,paid,CAN,stripe
7299,275,2025-11-28 08:14:43,2043.73,paid,DEU,stripe
7300,461,2025-11-28 08:10:43,70.86,delivered,ESP,stripe
7301,371,2025-11-28 08:14:44,969.22,delivered,CAN,paypal
7302,361,2025-11-28 08:12:24,69.78,shipped,CAN,paypal
7303,252,2025-11-28 08:13:35,2688.34,delivered,USA,stripe
7304,538,2025-11-28 08:12:06,1030.5,paid,AUS,paypal
7305,119,2025-11-28 08:10:02,1740.69,delivered,GBR,stripe
7306,650,2025-11-28 08:11:37,615.16,cancelled,FRA,credit_card
7307,784,2025-11-28 08:11:01,78.74,pending,USA,paypal
7308,659,2025-11-28 08:15:06,2516.06,paid,ITA,paypal
7309,834,2025-11-28 08:11:11,1684.59,paid,ESP,credit_card
7310,931,2025-11-28 08:14:36,46.52,paid,CAN,stripe
7311,808,2025-11-28 08:14:15,4999.74,shipped,FRA,credit_card
7312,530,2025-11-28 08:12:22,698.82,paid,USA,stripe
7313,55,2025-11-28 08:11:11,629.58,delivered,AUS,stripe
7314,396,2025-11-28 08:09:55,2056.39,cancelled,GBR,stripe
7315,598,2025-11-28 08:15:00,596.09,delivered,FRA,paypal
7316,262,2025-11-28 08:15:49,2713.88,delivered,CAN,paypal
7317,376,2025-11-28 08:15:47,1234.79,cancelled,ESP,credit_card
7318,820,2025-11-28 08:12:31,1598.56,paid,AUS,paypal
7319,920,2025-11-28 08:10:10,951.13,shipped,DEU,credit_card
7320,699,2025-11-28 08:10:56,445.11,paid,AUS,credit_card
7321,289,2025-11-28 08:10:14,289.86,paid,AUS,stripe
7322,512,2025-11-28 08:13:44,823.93,shipped,USA,paypal
7323,832,2025-11-28 08:14:02,1020.55,cancelled,ITA,credit_card
7324,234,2025-11-28 08:15:12,1657.47,paid,ITA,paypal
7325,187,2025-11-28 08:15:03,858.3,paid,CAN,stripe
7326,876,2025-11-28 08:13:32,462.26,paid,USA,stripe
7327,118,2025-11-28 08:14:07,1688.32,delivered,GBR,paypal
7328,559,2025-11-28 08:14:22,1762.5,paid,ITA,credit_card
7329,894,2025-11-28 08:11:19,1385.89,paid,DEU,paypal
7330,251,2025-11-28 08:12:11,992.94,delivered,AUS,paypal
7331,307,2025-11-28 08:13:49,1387.16,delivered,AUS,paypal
7332,65,2025-11-28 08:09:51,3023.32,shipped,DEU,stripe
7333,620,2025-11-28 08:12:57,1434.1,delivered,FRA,paypal
7334,799,2025-11-28 08:11:08,548.2,delivered,GBR,credit_card
7335,686,2025-11-28 08:10:40,2420.19,paid,FRA,credit_card
7336,61,2025-11-28 08:10:29,2417.56,delivered,ESP,paypal
7337,308,2025-11-28 08:13:06,1135.16,paid,CAN,credit_card
7338,198,2025-11-28 08:15:06,465.01,pending,AUS,credit_card
7339,659,2025-11-28 08:10:37,1379.16,delivered,ITA,credit_card
7340,84,2025-11-28 08:14:39,2238.85,paid,AUS,credit_card
7341,132,2025-11-28 08:09:54,755.04,shipped,ITA,stripe
7342,490,2025-11-28 08:14:36,1640.42,shipped,ITA,credit_card
7343,581,2025-11-28 08:12:38,1103.85,paid,ESP,paypal
7344,957,2025-11-28 08:09:54,1211.67,shipped,FRA,credit_card
7345,586,2025-11-28 08:14:35,293.0,shipped,ESP,paypal
7346,41,2025-11-28 08:10:17,1031.94,shipped,ESP,credit_card
7347,340,2025-11-28 08:12:09,1553.59,paid,DEU,credit_card
7348,797,2025-11-28 08:14:16,740.52,shipped,GBR,paypal
7349,952,2025-11-28 08:12:39,131.22,shipped,CAN,paypal
7350,560,2025-11-28 08:11:59,1735.34,pending,USA,paypal
7351,219,2025-11-28 08:14:18,262.94,paid,DEU,paypal
7352,4,2025-11-28 08:10:20,4404.21,paid,ESP,credit_card
7353,221,2025-11-28 08:11:35,453.32,delivered,AUS,paypal
7354,393,2025-11-28 08:10:50,1460.95,shipped,CAN,stripe
7355,739,2025-11-28 08:11:34,750.21,cancelled,ESP,paypal
7356,810,2025-11-28 08:11:22,4209.77,cancelled,GBR,paypal
7357,644,2025-11-28 08:10:14,480.73,pending,CAN,paypal
7358,642,2025-11-28 08:15:38,2905.33,shipped,GBR,paypal
7359,269,2025-11-28 08:12:05,98.07,delivered,USA,paypal
7360,914,2025-11-28 08:12:15,499.58,paid,ESP,credit_card
7361,861,2025-11-28 08:13:50,1670.96,shipped,GBR,credit_card
7362,798,2025-11-28 08:12:44,3297.05,paid,USA,paypal
7363,92,2025-11-28 08:13:17,1590.39,shipped,AUS,paypal
7364,186,2025-11-28 08:15:06,192.04,pending,GBR,stripe
7365,954,2025-11-28 08:14:05,976.26,delivered,FRA,credit_card
7366,53,2025-11-28 08:15:17,1572.52,paid,GBR,paypal
7367,646,2025-11-28 08:10:32,1025.89,paid,AUS,paypal
7368,151,2025-11-28 08:13:47,608.41,delivered,FRA,stripe
7369,310,2025-11-28 08:12:23,975.04,paid,FRA,credit_card
7370,928,2025-11-28 08:14:59,2798.91,paid,GBR,stripe
7371,537,2025-11-28 08:15:22,43.47,delivered,CAN,credit_card
7372,565,2025-11-28 08:11:16,2061.03,shipped,AUS,paypal
7373,470,2025-11-28 08:10:11,647.1,shipped,GBR,paypal
7374,425,2025-11-28 08:13:44,1197.09,delivered,FRA,stripe
7375,995,2025-11-28 08:14:54,1506.15,cancelled,DEU,paypal
7376,643,2025-11-28 08:10:05,1648.87,delivered,DEU,stripe
7377,461,2025-11-28 08:13:01,2345.78,delivered,ESP,credit_card
7378,793,2025-11-28 08:13:02,2091.24,paid,CAN,credit_card
7379,237,2025-11-28 08:14:01,743.58,shipped,ESP,credit_card
7380,703,2025-11-28 08:09:58,1120.38,paid,ESP,paypal
7381,648,2025-11-28 08:13:11,3297.21,delivered,CAN,credit_card
7382,798,2025-11-28 08:14:29,1382.35,shipped,USA,credit_card
7383,751,2025-11-28 08:12:55,2471.86,delivered,CAN,stripe
7384,386,2025-11-28 08:11:09,555.9,shipped,AUS,stripe
7385,721,2025-11-28 08:10:28,893.23,shipped,AUS,paypal
7386,729,2025-11-28 08:15:01,3414.58,shipped,ESP,paypal
7387,655,2025-11-28 08:15:14,408.37,shipped,ITA,paypal
7388,417,2025-11-28 08:12:19,1233.59,paid,AUS,credit_card
7389,708,2025-11-28 08:10:29,49.29,shipped,FRA,stripe
7390,907,2025-11-28 08:15:23,2141.12,paid,DEU,paypal
7391,217,2025-11-28 08:11:09,2020.01,paid,DEU,stripe
7392,267,2025-11-28 08:13:04,312.87,shipped,ESP,paypal
7393,800,2025-11-28 08:11:33,1540.68,paid,CAN,paypal
7394,178,2025-11-28 08:15:15,18.5,delivered,USA,stripe
7395,222,2025-11-28 08:11:36,403.4,shipped,DEU,stripe
7396,587,2025-11-28 08:13:17,4251.22,shipped,GBR,stripe
7397,16,2025-11-28 08:12:55,2928.87,paid,CAN,credit_card
7398,190,2025-11-28 08:14:44,1295.62,shipped,ESP,paypal
7399,850,2025-11-28 08:14:25,324.08,paid,ITA,credit_card
7400,197,2025-11-28 08:11:33,1766.69,paid,ITA,stripe
7401,934,2025-11-28 08:10:48,2200.16,paid,FRA,stripe
7402,26,2025-11-28 08:10:03,2707.29,paid,USA,credit_card
7403,371,2025-11-28 08:14:04,2459.49,shipped,CAN,stripe
7404,836,2025-11-28 08:12:54,826.46,pending,FRA,stripe
7405,60,2025-11-28 08:11:05,396.77,paid,FRA,stripe
7406,238,2025-11-28 08:10:52,259.64,paid,FRA,paypal
7407,13,2025-11-28 08:11:21,956.22,delivered,CAN,stripe
7408,313,2025-11-28 08:10:51,828.32,delivered,AUS,paypal
7409,39,2025-11-28 08:15:34,1997.14,paid,AUS,stripe
7410,873,2025-11-28 08:15:20,377.78,paid,USA,paypal
7411,467,2025-11-28 08:10:38,2834.27,delivered,GBR,paypal
7412,849,2025-11-28 08:14:27,2096.45,shipped,ESP,stripe
7413,149,2025-11-28 08:10:13,1141.55,paid,USA,stripe
7414,54,2025-11-28 08:09:56,950.59,cancelled,GBR,paypal
7415,683,2025-11-28 08:13:07,1010.7,paid,GBR,stripe
7416,61,2025-11-28 08:13:32,2112.77,cancelled,ESP,paypal
7417,11,2025-11-28 08:11:18,1750.22,delivered,ESP,credit_card
7418,523,2025-11-28 08:14:06,226.44,delivered,USA,credit_card
7419,420,2025-11-28 08:11:40,2471.95,delivered,FRA,stripe
7420,58,2025-11-28 08:10:12,425.2,delivered,USA,stripe
7421,952,2025-11-28 08:15:03,1165.6,pending,CAN,paypal
7422,856,2025-11-28 08:15:33,3154.46,cancelled,ESP,stripe
7423,491,2025-11-28 08:14:01,1629.66,paid,DEU,credit_card
7424,73,2025-11-28 08:14:34,1624.01,delivered,FRA,stripe
7425,490,2025-11-28 08:11:42,1075.61,paid,ITA,stripe
7426,582,2025-11-28 08:12:48,1624.82,shipped,USA,credit_card
7427,534,2025-11-28 08:10:55,2899.52,paid,GBR,credit_card
7428,934,2025-11-28 08:15:14,1740.76,shipped,FRA,paypal
7429,786,2025-11-28 08:13:52,1147.11,shipped,AUS,paypal
7430,132,2025-11-28 08:12:42,2288.68,paid,ITA,paypal
7431,549,2025-11-28 08:15:02,2585.87,delivered,GBR,credit_card
7432,792,2025-11-28 08:12:34,923.11,paid,AUS,credit_card
7433,649,2025-11-28 08:14:51,1886.02,pending,DEU,stripe
7434,639,2025-11-28 08:11:23,279.69,shipped,USA,credit_card
7435,366,2025-11-28 08:10:52,3136.37,pending,CAN,credit_card
7436,736,2025-11-28 08:14:14,1407.46,paid,CAN,credit_card
7437,245,2025-11-28 08:11:49,334.23,delivered,FRA,paypal
7438,892,2025-11-28 08:14:40,1383.44,paid,CAN,credit_card
7439,209,2025-11-28 08:11:23,350.02,paid,FRA,stripe
7440,277,2025-11-28 08:14:08,2008.46,paid,ITA,paypal
7441,292,2025-11-28 08:13:38,287.94,cancelled,ITA,credit_card
7442,283,2025-11-28 08:11:07,1058.27,delivered,AUS,stripe
7443,221,2025-11-28 08:14:11,153.21,delivered,AUS,paypal
7444,538,2025-11-28 08:10:11,691.98,delivered,AUS,credit_card
7445,965,2025-11-28 08:13:33,1298.32,paid,ESP,paypal
7446,929,2025-11-28 08:09:52,2554.05,paid,GBR,paypal
7447,116,2025-11-28 08:12:32,2015.92,paid,AUS,credit_card
7448,865,2025-11-28 08:13:20,807.78,shipped,ITA,paypal
7449,279,2025-11-28 08:14:27,1839.92,paid,USA,paypal
7450,892,2025-11-28 08:12:37,1209.7,shipped,CAN,paypal
7451,589,2025-11-28 08:10:56,2893.4,shipped,ITA,paypal
7452,983,2025-11-28 08:11:48,497.8,cancelled,ESP,paypal
7453,243,2025-11-28 08:14:46,2009.43,paid,GBR,stripe
7454,76,2025-11-28 08:10:30,1036.29,delivered,DEU,credit_card
7455,383,2025-11-28 08:11:21,1695.56,delivered,USA,stripe
7456,902,2025-11-28 08:11:46,1331.68,paid,CAN,paypal
7457,19,2025-11-28 08:14:06,324.9,cancelled,ESP,credit_card
7458,816,2025-11-28 08:12:15,2451.67,paid,ESP,stripe
7459,668,2025-11-28 08:13:41,942.42,delivered,AUS,paypal
7460,720,2025-11-28 08:13:55,764.44,delivered,USA,credit_card
7461,331,2025-11-28 08:15:00,1542.22,delivered,DEU,stripe
7462,382,2025-11-28 08:12:48,1681.37,shipped,ITA,credit_card
7463,718,2025-11-28 08:11:17,722.73,shipped,AUS,stripe
7464,194,2025-11-28 08:11:55,1308.69,paid,AUS,credit_card
7465,967,2025-11-28 08:12:18,876.75,paid,USA,paypal
7466,806,2025-11-28 08:12:51,1576.96,delivered,USA,stripe
7467,989,2025-11-28 08:14:12,1041.9,cancelled,DEU,paypal
7468,984,2025-11-28 08:11:44,873.39,paid,ITA,credit_card
7469,914,2025-11-28 08:14:32,1388.83,paid,ESP,stripe
7470,838,2025-11-28 08:14:06,2675.29,delivered,DEU,credit_card
7471,879,2025-11-28 08:14:19,1624.89,shipped,ESP,stripe
7472,292,2025-11-28 08:11:52,3511.03,pending,ITA,stripe
7473,794,2025-11-28 08:13:12,1860.74,paid,AUS,credit_card
7474,85,2025-11-28 08:10:30,2818.05,delivered,GBR,stripe
7475,212,2025-11-28 08:13:01,1463.05,cancelled,GBR,paypal
7476,823,2025-11-28 08:15:46,2024.52,delivered,ITA,credit_card
7477,717,2025-11-28 08:13:39,2519.89,delivered,GBR,paypal
7478,781,2025-11-28 08:10:06,420.52,paid,DEU,credit_card
7479,799,2025-11-28 08:15:03,1371.16,delivered,GBR,stripe
7480,588,2025-11-28 08:10:06,681.06,shipped,CAN,credit_card
7481,207,2025-11-28 08:14:51,1243.02,paid,ITA,credit_card
7482,675,2025-11-28 08:14:46,2322.31,shipped,ITA,paypal
7483,380,2025-11-28 08:13:34,690.01,paid,DEU,stripe
7484,406,2025-11-28 08:12:09,2387.16,paid,AUS,credit_card
7485,950,2025-11-28 08:13:02,233.16,paid,ITA,credit_card
7486,407,2025-11-28 08:11:09,1315.6,shipped,CAN,stripe
7487,852,2025-11-28 08:13:51,2318.38,paid,ITA,credit_card
7488,676,2025-11-28 08:12:46,1286.33,paid,FRA,credit_card
7489,136,2025-11-28 08:13:17,3016.94,paid,CAN,paypal
7490,991,2025-11-28 08:13:20,1700.3,cancelled,USA,stripe
7491,475,2025-11-28 08:11:33,852.26,shipped,CAN,credit_card
7492,197,2025-11-28 08:11:10,2448.24,pending,ITA,stripe
7493,904,2025-11-28 08:10:52,2156.46,shipped,ITA,credit_card
7494,941,2025-11-28 08:10:13,2232.69,delivered,CAN,credit_card
7495,975,2025-11-28 08:12:57,1289.82,paid,ITA,credit_card
7496,472,2025-11-28 08:15:12,128.43,shipped,AUS,credit_card
7497,466,2025-11-28 08:12:43,1883.4,shipped,ITA,stripe
7498,663,2025-11-28 08:14:57,1968.26,pending,USA,paypal
7499,360,2025-11-28 08:10:17,466.35,paid,FRA,credit_card
7500,618,2025-11-28 08:11:32,1210.36,shipped,ESP,stripe
7501,791,2025-11-28 08:14:24,703.5,paid,USA,credit_card
7502,385,2025-11-28 08:13:05,2923.77,shipped,GBR,paypal
7503,456,2025-11-28 08:11:11,2330.52,paid,AUS,stripe
7504,366,2025-11-28 08:14:11,2119.72,shipped,CAN,credit_card
7505,375,2025-11-28 08:14:36,1915.1,paid,USA,credit_card
7506,178,2025-11-28 08:15:30,1215.92,pending,USA,credit_card
7507,597,2025-11-28 08:15:00,598.58,paid,FRA,paypal
7508,601,2025-11-28 08:12:05,1598.57,delivered,AUS,credit_card
7509,228,2025-11-28 08:10:49,2319.44,delivered,USA,credit_card
7510,254,2025-11-28 08:14:12,816.74,paid,DEU,paypal
7511,891,2025-11-28 08:15:28,3614.11,paid,FRA,stripe
7512,284,2025-11-28 08:10:43,204.36,shipped,DEU,stripe
7513,981,2025-11-28 08:14:59,2151.65,paid,CAN,paypal
7514,142,2025-11-28 08:10:11,2498.31,pending,FRA,credit_card
7515,5,2025-11-28 08:12:32,2699.85,paid,AUS,paypal
